name,name_en,railway,ele,operator_t,layer,addr_full,addr_city,source,name_hi,name_ta,osm_id,osm_type,geometry
Surjyapur,,station,,,,,,,,,2364771027,nodes,POINT (88.4667235 22.2934627)
Hogla,,station,,,,,,,,,5768054622,nodes,POINT (88.4520371 22.2550378)
Bargachia,,station,,,,,,,,,1420381966,nodes,POINT (88.1380703 22.6667486)
Karanjali,,station,,,,,,,,,2365296419,nodes,POINT (88.2459007 22.0352827)
Diamond Harbour,,station,,,,,,,,,1599654459,nodes,POINT (88.1911115 22.1925802)
Basulya Sutahata,,station,,,,,,,,,6815557394,nodes,POINT (88.1305762 22.1201608)
Barda,,station,,,,,,,,,3714491216,nodes,POINT (88.0875809 22.152392)
Haldia,,station,,,,,Haldia,,,,5768201168,nodes,POINT (88.0654592 22.044614)
Udairampur,,station,,,,,,,,,2365290886,nodes,POINT (88.273812 22.0999752)
Kulpi Flag,,station,,,,,,,,,2365294063,nodes,POINT (88.2557498 22.0763605)
Panskura Junction,,station,,,,,,,,,2083264430,nodes,POINT (87.7427409 22.3926941)
Narayan Pakuria Murail,,station,,,,,,,,,4087605271,nodes,POINT (87.774236 22.399867)
Namkhana,,station,,,,,,,,,1865955434,nodes,POINT (88.2390427 21.7717695)
Howrah Goods,,station,,,,,,,,,8999700675,nodes,POINT (88.334688 22.5900953)
Tikiapara,,station,,,,,,,,,3860624901,nodes,POINT (88.324035 22.598577)
Dashnagar,,station,,,,,,,ढासनगर,,664455551,nodes,POINT (88.3084038 22.5979973)
Shalimar,,station,,,,,,,,,3322735363,nodes,POINT (88.3153898 22.5551538)
Sovabazar Ahiritola,,station,,,,,,,,,1177499034,nodes,POINT (88.3549336 22.5975289)
Bikna,,station,,,,,,,,,8712081053,nodes,POINT (87.0972222 23.2445278)
Gidhni,,station,,,,,,,,,2519555856,nodes,POINT (86.8533503 22.4881078)
Sealdah,,station,,,,,Kolkata,,,,5587888046,nodes,POINT (88.3723915 22.5656628)
Dalbhumgarh,,station,,,,,,,,,6186589885,nodes,POINT (86.5529644 22.5055991)
Belda,,station,,,,,,,,,6794626057,nodes,POINT (87.33661 22.0711468)
Santragachi Junction,,station,,,,,,,,,600756813,nodes,POINT (88.2830722 22.5846995)
Bhanjpur,,station,,,,,,,,,6815921252,nodes,POINT (86.7344242 21.9540145)
Ashoknagar Road,,station,,,,,,,,,5260365110,nodes,POINT (88.6286227 22.8267554)
Bira,,station,,,,,,,,,8999697039,nodes,POINT (88.5722192 22.7897542)
Salboni,,station,,,,,,,,,1325431557,nodes,POINT (87.3213721 22.6396493)
Abada,,station,,,,,,,,,665115614,nodes,POINT (88.1995212 22.5478712)
Madpur,,station,,,,,,,,,4441555789,nodes,POINT (87.4430916 22.3692521)
Jakpur,,station,,,,,,,,,6791902726,nodes,POINT (87.3895703 22.3626429)
Kharagpur Junction,,station,,,,,,,,,2669094332,nodes,POINT (87.3250048 22.3399404)
Durga Chak,,station,,,,,,,,,6815618165,nodes,POINT (88.1554322 22.0820962)
Kalaikunda,,station,,,,,,,,,577489912,nodes,POINT (87.2448777 22.3296296)
Matania Anantapur,,station,,,,,,,,,5243119524,nodes,POINT (88.8864028 22.6359662)
Hasnabad,,station,,,,,,,,,1622848751,nodes,POINT (88.9135311 22.571082)
Taki Road,,station,,,,,,,,,1622848796,nodes,POINT (88.915932 22.5879479)
Gurudas Nagar,,station,,,,,,,,,8999700679,nodes,POINT (88.215793 22.199708)
Basuldanga,,station,,,,,,,,,8999700664,nodes,POINT (88.2339395 22.2037479)
Bhogpur,,station,,,,,,,,,4087857373,nodes,POINT (87.8091441 22.4022611)
Birshibpur,,station,,,,,,,,,6789534240,nodes,POINT (88.0537726 22.4740072)
Nishchindapur,,station,,,,,,,,,1865957614,nodes,POINT (88.2143131 21.9733613)
Nischintapur Market,,station,,,,,,,,,2365313972,nodes,POINT (88.2178362 21.9880932)
Madhabnagar,,station,,,,,,,,,8999700632,nodes,POINT (88.2193741 21.9388861)
Banka Nayabaz,,station,,,,,,,,,3846421890,nodes,POINT (88.2775579 22.5954208)
Kanthi,,station,,,,,,,,,981983722,nodes,POINT (87.7339077 21.7884623)
Nandakumar,,station,,,,,,,,,2083264431,nodes,POINT (87.9276362 22.1906591)
Bokra,,station,,,,,,,,,7236526939,nodes,POINT (87.9199714 23.0850474)
Rainagar,,station,,,,,Rainagar,,,,1324261548,nodes,POINT (87.886208 23.0684988)
,,station,,,,,,,,,10738959736,nodes,POINT (87.6561088 22.9112574)
Mathnashipur,,station,,,,,,,,,3120970977,nodes,POINT (87.9648907 23.1018305)
Nalpur,Nalpur,station,,,,,,,,,665115542,nodes,POINT (88.1860611 22.529101)
Hijli,,station,,,,,,,,,794061518,nodes,POINT (87.3193294 22.3196993)
Gokulpur,Gokulpur,station,,,,,,,,,4441555790,nodes,POINT (87.2938059 22.3756681)
Jangalmahal Bhadutala,,station,,,,,,,,,8999697116,nodes,POINT (87.3207266 22.4843915)
Balichak,,station,,,,,,,,,4087857051,nodes,POINT (87.5529121 22.3577056)
Shyam Chak,,station,,,,,,,,,4441531391,nodes,POINT (87.5008825 22.3636901)
Chengail,,station,,,,,,,,,665115013,nodes,POINT (88.1389532 22.4863905)
Uluberia,,station,,,,,,,उलुबेरिया,,665114593,nodes,POINT (88.0938448 22.4722227)
Kashinagar,,station,,,,,,,,,1865957554,nodes,POINT (88.2010088 21.905136)
Bagnan,,station,,,,,,,,,6186391877,nodes,POINT (87.970121 22.4625633)
Mourigram,,station,,,,,,,,,1499489039,nodes,POINT (88.2560296 22.5802652)
Andul,Andul,station,,,,,,,,,3704174675,nodes,POINT (88.2394462 22.5757025)
Waria,,station,,,,,,indiarailinfo.com,वारिया,,3763898952,nodes,POINT (87.2462995 23.5384771)
Baranagar Road,,station,,,,,,,,,1074604698,nodes,POINT (88.3788583 22.6534856)
Machhlandapur,,station,,,,,,,,,8999697069,nodes,POINT (88.7451 22.8565)
Bhattanagar,,station,,,,,,,,,6814083487,nodes,POINT (88.3054766 22.6327475)
Bally Ghat,,station,,,,,,,,,7717075781,nodes,POINT (88.3479091 22.6524304)
New Barrackpore,,station,,,,,,,,,2378518670,nodes,POINT (88.444617 22.6867642)
Birati,,station,,,,,,,,,2378510543,nodes,POINT (88.4274959 22.6643198)
Durganagar,,station,,,,,,,,,2378503814,nodes,POINT (88.4192153 22.6504966)
Bisharpara Kodalia,,station,,,,,,,,,2378514765,nodes,POINT (88.4349544 22.676678)
Kazipara,,station,,,,,,,,,310996032,nodes,POINT (88.5083659 22.7226496)
Khemasuli,,station,,,,,,,,,6186514804,nodes,POINT (87.1851289 22.3384308)
Sardiha,,station,,,,,,,,,6186514803,nodes,POINT (87.1237868 22.3812698)
Malatipur,,station,,,,,,,,,5746249430,nodes,POINT (88.7626022 22.6516782)
Sakegaon,,station,,,,,,,,,6181308432,nodes,POINT (75.7449644 21.0297537)
Dharangaon,,station,,,,,,,,,6177052122,nodes,POINT (75.2863345 21.0061881)
Bercha,,station,,,,,,,,,6698873302,nodes,POINT (76.3353501 23.2836091)
Lakshmibai Nagar,,station,,,,,,,,,3738699912,nodes,POINT (75.8556564 22.7466348)
Shirsoli,,station,,,,,,,,,6173612342,nodes,POINT (75.5088615 20.9346269)
Jalna,,station,,,,,,,जालना,,732565263,nodes,POINT (75.8909339 19.8318228)
Niphad,,station,,,,,,,,,2885258930,nodes,POINT (74.0800142 20.0972017)
Paldhi,,station,,,,,,,,,6177052053,nodes,POINT (75.4607319 21.0223316)
Mhasavad,,station,,,,,,,,,6173597911,nodes,POINT (75.4586828 20.8706567)
Ankaikila,,station,,,,,,,,,6171493784,nodes,POINT (74.4377106 20.1828402)
Chalisgaon Junction,,station,,,,,,,,,737678769,nodes,POINT (74.9990707 20.4640201)
Takarkhede,,station,,,,,,,,,6177946163,nodes,POINT (75.1644337 21.0358058)
Amalner,,station,,,,,,,,,6177946164,nodes,POINT (75.0573385 21.0493189)
Bhortex,,station,,,,,,,,,6177946165,nodes,POINT (75.0037265 21.0989095)
Pimpar Khed,,station,,,,,,,,,6173579391,nodes,POINT (74.7563516 20.307474)
Pimpalgaon,,station,,,,,,,,,6177052313,nodes,POINT (75.5162536 20.6278802)
Jalgaon Junction,,station,,,,,,,,,606355995,nodes,POINT (75.5632539 21.0179798)
Jabri,,station,,,,,,,,,6698899003,nodes,POINT (76.8904607 23.2936408)
Parbati,,station,,,,,,,,,6698909157,nodes,POINT (76.9641075 23.2804838)
Jamner,,station,,,,,,,,,2668344198,nodes,POINT (75.7749092 20.8064403)
Neyamatpur Halt,,station,,,,,,,,,3431415610,nodes,POINT (84.9879453 24.9397079)
Bela,,station,,,,,,,,,3431415718,nodes,POINT (84.9816711 24.9798392)
Varangaon,,station,,,,,,,,,2126142427,nodes,POINT (75.9013224 21.0104777)
Achegaon,,station,,,,,,,,,6630619052,nodes,POINT (75.938554 20.9731697)
Chavalkhede,,station,,,,,,,,,6177947615,nodes,POINT (75.351078 21.0244898)
Tarana Road,,station,,,,,,,,,2202860373,nodes,POINT (76.0666056 23.2641786)
Potul,,station,,,,,,,,,5305487225,nodes,POINT (75.1224724 19.9181206)
Rotegaon,,station,,,,,,,,,6266520452,nodes,POINT (74.7583238 19.9554395)
Tajpur,,station,,,,,,,,,2202859727,nodes,POINT (75.923335 23.2167525)
Piploda Bagla,,station,,,,,,,,,6179509974,nodes,POINT (75.4292804 23.3616899)
Thandla Road,,station,,,,,,,,,6179317074,nodes,POINT (74.5893252 22.963066)
Meghnagar,,station,,,,,,,,,2083781170,nodes,POINT (74.5398577 22.9076618)
Nagarsol,,station,,,,,,,,,2883204674,nodes,POINT (74.5431539 20.1012655)
Maheji,,station,,,,,,,,,6173597912,nodes,POINT (75.4244792 20.7691355)
Nandurbar,,station,,,,,,,,,1149293681,nodes,POINT (74.2445558 21.3737635)
Tisi,,station,,,,,,,,,6177947543,nodes,POINT (74.3681073 21.3828536)
Dhekvad,,station,,,,,,,,,6177088493,nodes,POINT (74.1622424 21.353579)
Bhadwad,,station,,,,,,,,,6177088494,nodes,POINT (74.1036308 21.3248283)
Sindkheda,,station,,,,,,,,,6177947521,nodes,POINT (74.723972 21.2443624)
Vikhran Road,,station,,,,,,,,,6177947523,nodes,POINT (74.6296978 21.2953523)
Padse,,station,,,,,,,,,6177946166,nodes,POINT (74.9343538 21.1277494)
Karanjadi,,station,,,,,,GPS,,,4692486463,nodes,POINT (73.4042369 17.9992354)
Kalambani Budruk,,station,,,,,,,,,9133878066,nodes,POINT (73.4206896 17.7660925)
Khed,,station,,,,,,,,,506820192,nodes,POINT (73.4106638 17.7125696)
Berawanya,,station,,,,,,,,,6179509976,nodes,POINT (75.3365403 23.4666368)
Khachrod,,station,,,,,,,,,6179509982,nodes,POINT (75.2863777 23.4425475)
Bajrangarh,,station,,,,,,,,,6179317073,nodes,POINT (74.6437794 22.9880419)
Nahargarh,,station,,,,,,,,,6179317385,nodes,POINT (74.498849 22.8723496)
Yeola,,station,,,,,,,,,6171459495,nodes,POINT (74.4962262 20.0226326)
Ankai,,station,,,,,,,,,5249341197,nodes,POINT (74.469464 20.1506014)
Naydongri,,station,,,,,,,,,6173579390,nodes,POINT (74.8374188 20.3492845)
Hirapur,,station,,,,,,,,,6173569373,nodes,POINT (74.9366176 20.4245194)
Hisvahal,,station,,,,,,,,,6173578593,nodes,POINT (74.560309 20.2811784)
Panjhan,,station,,,,,,,,,6173578592,nodes,POINT (74.6109867 20.2750721)
Nandgaon,,station,,,,,,,,,1119932242,nodes,POINT (74.6597622 20.3094018)
Bhestan,,station,,,,,,,,,5351369951,nodes,POINT (72.8630342 21.1225832)
Udhna Junction,,station,,,,,,,,,4730516847,nodes,POINT (72.8509905 21.1704267)
Ajnod,,station,,,,,,,,,6155544117,nodes,POINT (75.7383947 22.9314205)
Munderwa,,station,,,,,,,,,9006525320,nodes,POINT (82.9034154 26.7768042)
Kumardubi,,station,,,,,,,,,2458538464,nodes,POINT (86.7943499 23.7475499)
Nimbhora,,station,,,,,,,,,6173661615,nodes,POINT (75.97467 21.1605208)
Pala,,station,,,,,,,,,6634289055,nodes,POINT (78.0184304 21.3760987)
Hiwarkhed,,station,,,,,,,,,6634289472,nodes,POINT (78.0677937 21.4055985)
Parsoda,,station,,,,,,,,,6272143775,nodes,POINT (74.875349 19.9537923)
Karanj Gaon,,station,,,,,,,,,6272179060,nodes,POINT (74.9247952 19.9496748)
Lasur,,station,,,,,,,,,6272414250,nodes,POINT (75.0118617 19.9263446)
Daulatabad,,station,,,,,,,,,3243668649,nodes,POINT (75.2097419 19.9168755)
Bolwad,,station,,,,,,,,,6169222404,nodes,POINT (74.6849581 16.8165586)
Sulgare,,station,,,,,,,,,919522120,nodes,POINT (74.9039016 16.893041)
Agran Dhulgaon,,station,,,,,,,,,2466522091,nodes,POINT (74.9216149 16.9551907)
Ranala,,station,,,,,,,,,6177947542,nodes,POINT (74.4586802 21.3781131)
Multai,,station,,,,,,,,,1471841716,nodes,POINT (78.263508 21.7828449)
Shirala,,station,,,,,,,,,6634250527,nodes,POINT (77.7248061 21.1259658)
Bir,,station,,,,,,,,,718973693,nodes,POINT (76.5471648 22.0528708)
Surgaon Banjari,,station,,,,,,,,,3978334457,nodes,POINT (76.5441961 21.946563)
Bedag,,station,,,,,,,,,6592492106,nodes,POINT (74.7280264 16.8227441)
Belanki,,station,,,,,,,,,3006843624,nodes,POINT (74.8703246 16.851938)
Netaji Bhavan,,station,,,,,,,,,5421541284,nodes,POINT (88.3459269 22.5331821)
Palakkad Junction,,station,,,,,,,,பாலக்காடு சந்திப்பு,4760062980,nodes,POINT (76.6375662 10.7992965)
Thaltej,,station,,,,,,,,,12406995811,nodes,POINT (72.5160152 23.049748)
Oshiwara,,station,,,,,,,,,10576726756,nodes,POINT (72.833952 19.1460351)
Chauhani,,station,,,,,,,,,2186038189,nodes,POINT (76.2653869 23.3325544)
Khopoli,Khopoli,station,,,,,,,,,968816750,nodes,POINT (73.3460712 18.788473)
Khandala,,station,,,,,,,खंडाला,,533754608,nodes,POINT (73.3767092 18.7548469)
Lonavala,,station,,,,,,,,,276569986,nodes,POINT (73.4069436 18.7503694)
Aman Lodge,,station,,,,,,,अमन लॉज,,2494695350,nodes,POINT (73.2817138 19.0013788)
Jumma Patti,,station,,,,,,,जुम्‍मा पट्टी,,2095914625,nodes,POINT (73.3026246 19.0017458)
Neral NG,,station,,,,,,,नेरल जंक्शन (नैरो गेज),,4769538488,nodes,POINT (73.3184141 19.0267961)
Lowjee,,station,,,,,,,,,2629004879,nodes,POINT (73.3353859 18.809181)
Chowk,,station,,,,,,,चौक,,960296252,nodes,POINT (73.24025 18.9025964)
Begdewadi,,station,,,,,,,,,5764400556,nodes,POINT (73.7080003 18.7009452)
Fertilizer Township,,station,,,,,,,,,2986295912,nodes,POINT (72.893456 19.0438776)
VNP & RC Marg Junction,,station,,,,,,,,,2647295140,nodes,POINT (72.8942789 19.0526419)
Chunabhatti,,station,,,,,,,चुनाभट्टी,,2663219988,nodes,POINT (72.8690974 19.0517703)
Wadala Depot,,station,,,,,,,,,632342238,nodes,POINT (72.8739426 19.0388641)
Govandi,,station,,,,,,,,,3205733664,nodes,POINT (72.9150702 19.0553688)
Mohope,,station,,,,,,,,,4769702080,nodes,POINT (73.1949958 18.9437607)
Bhigwan,,station,,,,,,,,,6161155805,nodes,POINT (74.7745532 18.3173026)
Pophlaj,,station,,,,,,,,,6161155954,nodes,POINT (75.0979954 18.2914811)
Jeur,,station,,,,,,,,,4510277594,nodes,POINT (75.1622878 18.2611852)
Bhalwani,,station,,,,,,,,,6161155926,nodes,POINT (75.207231 18.2106663)
Suldhal,,station,,,,,,,,,6103822994,nodes,POINT (74.6781089 16.0023177)
Majnupur Nawada,,station,,,,,,,,,10250564723,nodes,POINT (85.9251301 25.5443091)
Rajendra Nagar,,station,,,,,,,,,2025365349,nodes,POINT (75.8292229 22.6700186)
Patal Pani,,station,,,,,,,,,1583841162,nodes,POINT (75.7969037 22.5139628)
Omkareshwar Road,,station,,,,,,,,,1583839829,nodes,POINT (76.0464568 22.2149369)
Rau,,station,,,,,,,,,2026936915,nodes,POINT (75.8051046 22.6336511)
Sadipur,,station,,,,,,,,,10250364825,nodes,POINT (85.5882411 24.9313446)
Baghi Bardiha,,station,,,,,,,,,10250348554,nodes,POINT (85.6230125 24.949359)
Rahui Road,,station,,,,,,,,,1123432898,nodes,POINT (85.5307405 25.2735612)
Nawadah,,station,,,,,,,,,806416957,nodes,POINT (85.5481255 24.8858896)
Unchhera,,station,,,,,,,,,1761296542,nodes,POINT (80.7942136 24.380846)
Kusumha Bihar,,station,,,,,,,,,10250348553,nodes,POINT (85.775388 25.1015659)
Barauni Junction,,station,,,,,,,,,6929427501,nodes,POINT (85.9879088 25.4629595)
Hilsa,,station,,,,,,,,,2161260969,nodes,POINT (85.2770406 25.3173575)
Lemuabad,,station,,,,,,,,,10250383880,nodes,POINT (85.7783995 25.4825206)
Punarakh,,station,,,,,,,,,7572390822,nodes,POINT (85.8036491 25.4819572)
Amdara,,station,,,,,,,,,6653481687,nodes,POINT (80.577854 24.0994804)
Hathidah Junction,,station,,,,,,,,,7616870740,nodes,POINT (85.9873536 25.3659157)
Hathidah Junction Upper Station,,station,,,,,,,,,1122920697,nodes,POINT (85.9884098 25.3673747)
Harpar Bochaha,,station,,,,,,,,,8999700672,nodes,POINT (85.7575604 25.6039888)
Nalanda,,station,,,,,,,,,806415348,nodes,POINT (85.46313 25.1227387)
Silao,,station,,,,,,,,,9001314328,nodes,POINT (85.4373092 25.0841223)
Karnauti Halt,,station,,,,,,,,,2163606744,nodes,POINT (85.5426329 25.4387589)
Vachaspati Nagar,,station,,,,,,,बाचस्पति नगर,,7096208819,nodes,POINT (86.3195586 26.3897817)
Khajauli,,station,,,,,,,खजौली,,1080003970,nodes,POINT (86.1617694 26.4840688)
Sakri Junction,,station,,,,,,,,,7616788708,nodes,POINT (86.0788196 26.2089011)
Laukaha Bazar,,station,,,,,,,लौकहा बाज़ार,,7096033865,nodes,POINT (86.4626025 26.5429872)
Khutauna,,station,,,,,,bing;Esri,खुटौना,,7096033788,nodes,POINT (86.3972998 26.4944967)
Nirmali,,station,,,,,,,निर्मली,,760198074,nodes,POINT (86.5753401 26.3057324)
Muhammadpur,,station,,,,,,,,,8999700694,nodes,POINT (85.8534504 26.2375585)
Manigachi,,station,,,,,,,,,1262148525,nodes,POINT (86.146249 26.2145697)
Mahrail,,station,,,,,,,महरैल,,7096174069,nodes,POINT (86.2811092 26.2870496)
Janakpur Road,,station,,,,,,,,,1079060193,nodes,POINT (85.7008073 26.468785)
Sitamarhi,,station,,,,,,,,,7616788758,nodes,POINT (85.5054639 26.5946996)
Dumra,,station,,,,,,,,,1168421321,nodes,POINT (85.5334033 26.562273)
Gunjaria,,station,,,,,,bing,गुंजरिया,,760314657,nodes,POINT (88.1317056 26.2179547)
Padma,,station,,,,,,,,,10249737150,nodes,POINT (85.3532607 24.2103755)
Korahia,,station,,,,,,,,,8999697058,nodes,POINT (86.154405 26.529398)
Ugna,,station,,,,,,,,,10250564716,nodes,POINT (86.0952967 26.2384707)
Kurseong,,station,,,,,,,,,2575577637,nodes,POINT (88.2772471 26.8775885)
Gayabari,,station,,,,,,,,,10252989484,nodes,POINT (88.3124774 26.8591957)
Mahanadi,,station,,,,,,,,,8291551781,nodes,POINT (88.319197 26.8825275)
Garh Baruari,,station,,,,,,,,,1773470299,nodes,POINT (86.6056266 26.0194839)
Laul,,station,,,,,,,,,6169202645,nodes,POINT (75.3953489 18.0339145)
Padsali,,station,,,,,,,,,6592289824,nodes,POINT (75.3895919 18.0019703)
Mahisgaon,,station,,,,,,,,,6593054447,nodes,POINT (75.4954864 18.1095783)
Chinkhill,,station,,,,,,,,,6593073809,nodes,POINT (75.4578241 18.0998897)
Kishanganj,,station,,,,,,,किशनगंज,,1313341537,nodes,POINT (87.9504424 26.0983336)
Nahur,,station,,,,,,,नाहुर,,2629791007,nodes,POINT (72.9464735 19.1543618)
Vikhroli,,station,,,,,,,विक्रोली,,4258411797,nodes,POINT (72.928021 19.1114795)
Choral,,station,,,,,,,,,6175491932,nodes,POINT (75.9456731 22.4496338)
Forbesganj Junction,,station,,,,,,,फारबिसगंज जंक्शन,,7629244948,nodes,POINT (87.2621834 26.2988735)
Kurduvadi Junction,,station,516,,,,,,,,4762073063,nodes,POINT (75.4170412 18.0918477)
Wadsinge,,station,,,,,,,,,6161153170,nodes,POINT (75.4889488 18.0665657)
Madha,,station,,,,,,,,,6161153169,nodes,POINT (75.5464219 18.0301719)
Panjipara,,station,,,,,,bing,पांजीपाड़ा,,4929476202,nodes,POINT (88.016991 26.1394163)
Sanawad,,station,,,,,,,,,1780155929,nodes,POINT (76.0737911 22.1777783)
Khadki,,station,,,,,,,,,674690242,nodes,POINT (73.8404533 18.5641718)
Akodia,,station,,,,,,,,,6698872618,nodes,POINT (76.5993567 23.3786554)
Bolai,,station,,,,,,,,,6698884292,nodes,POINT (76.4869936 23.3615483)
Pachor Road,,station,,,,,,,,,2185777599,nodes,POINT (76.7417314 23.7287586)
Pawani Kumarpur Halt,,station,,,,,,,,,4002454516,nodes,POINT (83.9357784 25.5275043)
Paranamau,,station,,,,,,,,,2185777600,nodes,POINT (76.5547377 23.6259745)
Sarangpur,,station,,,,,,,,,2185777918,nodes,POINT (76.4877294 23.5811517)
Udiyan Khedi,,station,,,,,,,,,2185777920,nodes,POINT (76.6288353 23.6710405)
Sarai,,station,,,,,,,,,8412666007,nodes,POINT (85.2767064 25.7804924)
Mangliyagaon,,station,,,,,,,,,6699153808,nodes,POINT (75.9149289 22.8105511)
Kachnaria,,station,,,,,,,,,6254188159,nodes,POINT (76.8696355 23.8770557)
Karanwas,,station,,,,,,,,,2185777596,nodes,POINT (76.8141436 23.8095023)
Churki,,station,,,,,,,,,6236720348,nodes,POINT (82.6917636 24.2373286)
Bithauli,,station,,,,,,,,,8412694157,nodes,POINT (85.29183 25.8174362)
Upramal,,station,,,,,,,,,6699771736,nodes,POINT (75.3284959 25.2749088)
Jalindri,,station,,,,,,,,,6699845992,nodes,POINT (75.3855733 25.2919245)
Nim-ka-Khera,,station,,,,,,,,,6699820858,nodes,POINT (75.4792273 25.3093987)
Pothia,,station,,,,,,bing,पोठिया,,4932368243,nodes,POINT (88.1794124 26.3107471)
Jogbani,,station,,,,,,,जोगबनी,,2164588479,nodes,POINT (87.2637198 26.402788)
Shujaatpur,,station,,,,,,,,,9001314324,nodes,POINT (81.402063 25.6060671)
Athsarai,,station,,,,,,,,,8999708442,nodes,POINT (81.2622071 25.6789367)
Bidanpur,,station,,,,,,,,,8999708465,nodes,POINT (81.442131 25.5851186)
Khaga,Khaga,station,,,,,,,खागा,,2087337137,nodes,POINT (81.1013173 25.7622035)
Dhang,,station,,,,,,,,,1076980728,nodes,POINT (85.3531805 26.7178569)
Galgalia,,station,,,,,,,,,1133013788,nodes,POINT (88.1133825 26.5274342)
Tung,,station,,,,,,,,,2575577641,nodes,POINT (88.2956204 26.9225408)
Thalwara,,station,,,,,,,,,8999700622,nodes,POINT (85.897507 26.072735)
Maholi,,station,,,,,,,,,2073194865,nodes,POINT (80.4773143 27.6487885)
New Rewari WDFC,,station,,,,,,,,,7563788151,nodes,POINT (76.5523374 28.1773375)
Ramchaura,,station,,,,,,,,,10244001419,nodes,POINT (83.2690049 26.9959139)
Thaltej Gam,,station,,,,,,,,,12408894281,nodes,POINT (72.5070123 23.0502062)
Kalupur Railway Station,,station,,,,,,,,,7944287415,nodes,POINT (72.6031447 23.0246913)
Kankaria East,,station,,,,,,,,,7944287418,nodes,POINT (72.6070016 23.0154573)
Talni,,station,,,,,,,,,6632259218,nodes,POINT (78.2302038 20.7542936)
Ratona,,station,,,,,,,,,6231608343,nodes,POINT (78.6848223 23.8351437)
Semarkhedi,,station,,,,,,,,,6239869259,nodes,POINT (78.1817198 24.2805201)
Barwa Sagar,,station,,,,,,,,,4676298935,nodes,POINT (78.7325804 25.352042)
Karakbel,,station,,,,,,,,,910326299,nodes,POINT (79.3413121 22.9920078)
Kalmeshwar,,station,,,,,,,,,6203647088,nodes,POINT (78.9152033 21.2295891)
Rohna,,station,,,,,,,,,6129230176,nodes,POINT (78.3292273 20.8489629)
Rohna Town,,station,,,,,,,,,6634325072,nodes,POINT (78.3239505 20.8542587)
Pusla,,station,,,,,,,,,6634292525,nodes,POINT (78.3545213 21.492767)
Metpanjra,,station,,,,,,,,,6203639364,nodes,POINT (78.6755625 21.2729792)
